# generated by testdata/gen -- do not edit; run `make testdata`
# id	outcome	result	a	b
001120	ok	22616f19,e737500f,4881aa66,00040000	6fba1e6c,fe0145d0,5983a27b,00030000	00bc614e,00000000,00000000,00060000
001121	ok	07c5c405,a9010f83,4a985cbc,00000000	6fba1e6c,fe0145d0,5983a27b,00030000	0000000c,00000000,00000000,00040000
001122	ok	f909574e,fecc5672,488a34d6,80000000	6fba1e6c,fe0145d0,5983a27b,00030000	000004d2,00000000,00000000,80060000
001123	overflow	-	6fba1e6c,fe0145d0,5983a27b,00030000	0000000c,00000000,00000000,80060000
001124	ok	7c1e716b,3933ea13,4881aa0e,00080000	6fba1e6c,fe0145d0,5983a27b,00030000	499602d2,00000000,00000000,00040000
001125	ok	7dacc91b,40b6b162,4881aa0c,80080000	6fba1e6c,fe0145d0,5983a27b,00030000	499602d4,00000000,00000000,80040000
001126	ok	7c1e716b,3933ea13,4881aa0e,00060000	6fba1e6c,fe0145d0,5983a27b,00030000	075bcd15,00000000,00000000,00050000
001127	ok	a502ae36,2fa3aada,c2dbd897,00110000	6fba1e6c,fe0145d0,5983a27b,00030000	c56536c8,000029c7,00000000,00000000
001128	ok	441b8e64,1433c9df,cb7fd7f4,000b0000	6fba1e6c,fe0145d0,5983a27b,00030000	029f31fd,00000000,00000000,00000000
001129	dividebyzero	-	e9da2a3a,cf62ba73,6785aac3,80160000	00000000,00000000,00000000,00000000
001130	dividebyzero	-	e9da2a3a,cf62ba73,6785aac3,80160000	00000000,00000000,00000000,80000000
001131	ok	e9da2a3a,cf62ba73,6785aac3,80160000	e9da2a3a,cf62ba73,6785aac3,80160000	00000001,00000000,00000000,00000000
001132	ok	e9da2a3a,cf62ba73,6785aac3,00160000	e9da2a3a,cf62ba73,6785aac3,80160000	00000001,00000000,00000000,80000000
001133	ok	f4ed151d,e7b15d39,33c2d561,80160000	e9da2a3a,cf62ba73,6785aac3,80160000	00000002,00000000,00000000,00000000
001134	ok	f4ed151d,e7b15d39,33c2d561,00160000	e9da2a3a,cf62ba73,6785aac3,80160000	00000002,00000000,00000000,80000000
001135	ok	e9da2a3a,cf62ba73,6785aac3,80170000	e9da2a3a,cf62ba73,6785aac3,80160000	0000000a,00000000,00000000,00000000
001136	ok	e9da2a3a,cf62ba73,6785aac3,80150000	e9da2a3a,cf62ba73,6785aac3,80160000	00000001,00000000,00000000,00010000
001137	ok	7780837b,0259c0c6,5e1c6cb2,80150000	e9da2a3a,cf62ba73,6785aac3,80160000	0000000b,00000000,00000000,00020000
001138	ok	e9da2a3a,cf62ba73,6785aac3,80160000	e9da2a3a,cf62ba73,6785aac3,80160000	0000000a,00000000,00000000,00010000
001139	ok	e9da2a3a,cf62ba73,6785aac3,80160000	e9da2a3a,cf62ba73,6785aac3,80160000	00000064,00000000,00000000,00020000
001140	ok	e9da2a3a,cf62ba73,6785aac3,80160000	e9da2a3a,cf62ba73,6785aac3,80160000	00002710,00000000,00000000,00040000
001141	ok	d3b45474,9ec574e7,cf0b5587,80160000	e9da2a3a,cf62ba73,6785aac3,80160000	00000005,00000000,00000000,00010000
001142	ok	2a574417,b95ab0fb,2968aab4,80160000	e9da2a3a,cf62ba73,6785aac3,80160000	00000019,00000000,00000000,00010000
001143	ok	d9b64ba8,cdf2fd88,2e0284c8,80160000	e9da2a3a,cf62ba73,6785aac3,80160000	000000e1,00000000,00000000,00020000
001144	ok	d3b45474,9ec574e7,cf0b5587,00160000	e9da2a3a,cf62ba73,6785aac3,80160000	00000005,00000000,00000000,80010000
001145	ok	2a574417,b95ab0fb,2968aab4,00160000	e9da2a3a,cf62ba73,6785aac3,80160000	00000019,00000000,00000000,80010000
001146	ok	00062b9f,00000000,00000000,801c0000	e9da2a3a,cf62ba73,6785aac3,80160000	ffffffff,ffffffff,ffffffff,00000000
001147	ok	00062b9f,00000000,00000000,001c0000	e9da2a3a,cf62ba73,6785aac3,80160000	ffffffff,ffffffff,ffffffff,80000000
001148	overflow	-	e9da2a3a,cf62ba73,6785aac3,80160000	00000001,00000000,00000000,001c0000
001149	overflow	-	e9da2a3a,cf62ba73,6785aac3,80160000	00000001,00000000,00000000,801c0000
001150	ok	3e88b269,42181c6a,ba57002d,80170000	e9da2a3a,cf62ba73,6785aac3,80160000	038e38e3,593f628d,b3827a7d,001c0000
001151	ok	00062b9f,00000000,00000000,801c0000	e9da2a3a,cf62ba73,6785aac3,80160000	fffffffe,ffffffff,ffffffff,00000000
001152	ok	44ee9d0a,00000000,00000000,801c0000	e9da2a3a,cf62ba73,6785aac3,80160000	6fba1e6c,fe0145d0,5983a27b,00030000
001153	ok	00000001,00000000,00000000,00000000	e9da2a3a,cf62ba73,6785aac3,80160000	e9da2a3a,cf62ba73,6785aac3,80160000
001154	ok	e910eb67,00000099,00000000,001c0000	e9da2a3a,cf62ba73,6785aac3,80160000	e91a115e,1d553718,0190e897,80040000
001155	ok	e910eb67,00000099,00000000,001c0000	e9da2a3a,cf62ba73,6785aac3,80160000	1b04adac,255426f9,0fa915e7,80050000
001156	ok	927bb1e1,58f07ed3,00062b9f,801c0000	e9da2a3a,cf62ba73,6785aac3,80160000	ffffffff,00000000,00000000,00000000
001157	ok	398b330d,58ea5334,00062b9f,801c0000	e9da2a3a,cf62ba73,6785aac3,80160000	00000000,00000001,00000000,00000000
001158	ok	d55e80d5,00000fcb,00000000,801a0000	e9da2a3a,cf62ba73,6785aac3,80160000	ffffffff,ffffffff,00000000,00000000
001159	ok	d55e80d5,00000fcb,00000000,801a0000	e9da2a3a,cf62ba73,6785aac3,80160000	00000000,00000000,00000001,00000000
001160	overflow	-	e9da2a3a,cf62ba73,6785aac3,80160000	00000001,00000000,00000000,001c0000
001161	overflow	-	e9da2a3a,cf62ba73,6785aac3,80160000	00000001,00000000,00000000,001c0000
001162	ok	0030e30f,00000000,00000000,801c0000	e9da2a3a,cf62ba73,6785aac3,80160000	10000000,3e250261,204fce5e,00000000
001163	ok	a69281ee,8194832f,20f3be1c,80160000	e9da2a3a,cf62ba73,6785aac3,80160000	0d750612,e682c320,0103ddcf,001a0000
001164	ok	c5b58449,1d897acf,4d82849c,00160000	e9da2a3a,cf62ba73,6785aac3,80160000	0000342c,00000000,00000000,80040000
001165	ok	eef696a3,b33840a7,4fa1e5d1,80160000	e9da2a3a,cf62ba73,6785aac3,80160000	0000000d,00000000,00000000,00010000
001166	ok	8811ef49,80b7de75,1cc192fd,80160000	e9da2a3a,cf62ba73,6785aac3,80160000	00000024,00000000,00000000,00010000
001167	ok	65ca120b,53489e71,53da5a21,80170000	e9da2a3a,cf62ba73,6785aac3,80160000	00bc614e,00000000,00000000,00060000
001168	ok	9835cddb,82279b60,5644b8f8,80130000	e9da2a3a,cf62ba73,6785aac3,80160000	0000000c,00000000,00000000,00040000
001169	ok	3ba3eec5,6755668d,53e43ab8,00130000	e9da2a3a,cf62ba73,6785aac3,80160000	000004d2,00000000,00000000,80060000
001170	ok	9835cddb,82279b60,5644b8f8,00110000	e9da2a3a,cf62ba73,6785aac3,80160000	0000000c,00000000,00000000,80060000
001171	ok	cf693f7d,c4aad678,53da59ba,801b0000	e9da2a3a,cf62ba73,6785aac3,80160000	499602d2,00000000,00000000,00040000
001172	ok	62f47269,7d3b40f7,53da59b8,001b0000	e9da2a3a,cf62ba73,6785aac3,80160000	499602d4,00000000,00000000,80040000
001173	ok	cf693f7d,c4aad678,53da59ba,80190000	e9da2a3a,cf62ba73,6785aac3,80160000	075bcd15,00000000,00000000,00050000
001174	ok	beb65680,ceca9809,00000025,801c0000	e9da2a3a,cf62ba73,6785aac3,80160000	c56536c8,000029c7,00000000,00000000
001175	ok	c5cdb063,c0fb0b3c,025a7b7f,801c0000	e9da2a3a,cf62ba73,6785aac3,80160000	029f31fd,00000000,00000000,00000000
001176	dividebyzero	-	e91a115e,1d553718,0190e897,80040000	00000000,00000000,00000000,00000000
001177	dividebyzero	-	e91a115e,1d553718,0190e897,80040000	00000000,00000000,00000000,80000000
001178	ok	e91a115e,1d553718,0190e897,80040000	e91a115e,1d553718,0190e897,80040000	00000001,00000000,00000000,00000000
001179	ok	e91a115e,1d553718,0190e897,00040000	e91a115e,1d553718,0190e897,80040000	00000001,00000000,00000000,80000000
001180	ok	748d08af,8eaa9b8c,00c8744b,80040000	e91a115e,1d553718,0190e897,80040000	00000002,00000000,00000000,00000000
001181	ok	748d08af,8eaa9b8c,00c8744b,00040000	e91a115e,1d553718,0190e897,80040000	00000002,00000000,00000000,80000000
001182	ok	e91a115e,1d553718,0190e897,80050000	e91a115e,1d553718,0190e897,80040000	0000000a,00000000,00000000,00000000
001183	ok	e91a115e,1d553718,0190e897,80030000	e91a115e,1d553718,0190e897,80040000	00000001,00000000,00000000,00010000
001184	ok	c713421c,24ce7992,8e5e3b7b,80050000	e91a115e,1d553718,0190e897,80040000	0000000b,00000000,00000000,00020000
001185	ok	e91a115e,1d553718,0190e897,80040000	e91a115e,1d553718,0190e897,80040000	0000000a,00000000,00000000,00010000
001186	ok	e91a115e,1d553718,0190e897,80040000	e91a115e,1d553718,0190e897,80040000	00000064,00000000,00000000,00020000
001187	ok	e91a115e,1d553718,0190e897,80040000	e91a115e,1d553718,0190e897,80040000	00002710,00000000,00000000,00040000
001188	ok	d23422bc,3aaa6e31,0321d12e,80040000	e91a115e,1d553718,0190e897,80040000	00000005,00000000,00000000,00010000
001189	ok	a4684578,7554dc63,0643a25c,80050000	e91a115e,1d553718,0190e897,80040000	00000019,00000000,00000000,00010000
001190	ok	3f313cc4,17aee61a,459a2875,80060000	e91a115e,1d553718,0190e897,80040000	000000e1,00000000,00000000,00020000
001191	ok	d23422bc,3aaa6e31,0321d12e,00040000	e91a115e,1d553718,0190e897,80040000	00000005,00000000,00000000,80010000
001192	ok	a4684578,7554dc63,0643a25c,00050000	e91a115e,1d553718,0190e897,80040000	00000019,00000000,00000000,80010000
001193	ok	f3044698,2991a2ce,00000021,801b0000	e91a115e,1d553718,0190e897,80040000	ffffffff,ffffffff,ffffffff,00000000
001194	ok	f3044698,2991a2ce,00000021,001b0000	e91a115e,1d553718,0190e897,80040000	ffffffff,ffffffff,ffffffff,80000000
001195	overflow	-	e91a115e,1d553718,0190e897,80040000	00000001,00000000,00000000,001c0000
001196	overflow	-	e91a115e,1d553718,0190e897,80040000	00000001,00000000,00000000,801c0000
001197	ok	63d5389c,0ffddfc0,1c305aa0,80060000	e91a115e,1d553718,0190e897,80040000	038e38e3,593f628d,b3827a7d,001c0000
001198	ok	f3044698,2991a2ce,00000021,801b0000	e91a115e,1d553718,0190e897,80040000	fffffffe,ffffffff,ffffffff,00000000
001199	ok	caedf307,791ad399,00017278,801b0000	e91a115e,1d553718,0190e897,80040000	6fba1e6c,fe0145d0,5983a27b,00030000
001200	ok	be569456,2755447f,30e15162,000c0000	e91a115e,1d553718,0190e897,80040000	e9da2a3a,cf62ba73,6785aac3,80160000
001201	ok	00000001,00000000,00000000,00000000	e91a115e,1d553718,0190e897,80040000	e91a115e,1d553718,0190e897,80040000
001202	ok	00000001,00000000,00000000,00000000	e91a115e,1d553718,0190e897,80040000	1b04adac,255426f9,0fa915e7,80050000
001203	ok	621fad65,cfcec3cd,24766134,800f0000	e91a115e,1d553718,0190e897,80040000	ffffffff,00000000,00000000,00000000
001204	ok	9250e998,ab586298,24766134,800f0000	e91a115e,1d553718,0190e897,80040000	00000000,00000001,00000000,00000000
001205	ok	7de7d77e,3ac00af2,54e54bde,80190000	e91a115e,1d553718,0190e897,80040000	ffffffff,ffffffff,00000000,00000000
001206	ok	29028ba0,3ac00af2,54e54bde,80190000	e91a115e,1d553718,0190e897,80040000	00000000,00000000,00000001,00000000
001207	overflow	-	e91a115e,1d553718,0190e897,80040000	00000001,00000000,00000000,001c0000
001208	overflow	-	e91a115e,1d553718,0190e897,80040000	00000001,00000000,00000000,001c0000
001209	ok	ebaa6aba,bd4b5c0c,00000106,801b0000	e91a115e,1d553718,0190e897,80040000	10000000,3e250261,204fce5e,00000000
001210	ok	a6d6aaa6,3d7caf16,31d950d0,80060000	e91a115e,1d553718,0190e897,80040000	0d750612,e682c320,0103ddcf,001a0000
001211	ok	fa15c00f,1b1b0c8a,0bb9b615,00050000	e91a115e,1d553718,0190e897,80040000	0000342c,00000000,00000000,80040000
001212	ok	6d5f108e,4687532d,78771ea3,80060000	e91a115e,1d553718,0190e897,80040000	0000000d,00000000,00000000,00010000
001213	ok	677ec5fa,2ecd4fd0,2b805949,80060000	e91a115e,1d553718,0190e897,80040000	00000024,00000000,00000000,00010000
001214	ok	4a6c748f,ade44d1b,0caf5c0c,80060000	e91a115e,1d553718,0190e897,80040000	00bc614e,00000000,00000000,00060000
001215	ok	367c51ef,8c67ef71,82810bdb,80030000	e91a115e,1d553718,0190e897,80040000	0000000c,00000000,00000000,00040000
001216	ok	e0c1eb44,ef053a2a,7ee889a9,00030000	e91a115e,1d553718,0190e897,80040000	000004d2,00000000,00000000,80060000
001217	ok	367c51ef,8c67ef71,82810bdb,00010000	e91a115e,1d553718,0190e897,80040000	0000000c,00000000,00000000,80060000
001218	ok	81dbcc39,a5caed42,7ed997e3,800b0000	e91a115e,1d553718,0190e897,80040000	499602d2,00000000,00000000,00040000
001219	ok	f09811d3,3330a170,7ed997e0,000b0000	e91a115e,1d553718,0190e897,80040000	499602d4,00000000,00000000,80040000
001220	ok	81dbcc39,a5caed42,7ed997e3,80090000	e91a115e,1d553718,0190e897,80040000	075bcd15,00000000,00000000,00050000
001221	ok	35bedcef,02abe8aa,22172b27,80130000	e91a115e,1d553718,0190e897,80040000	c56536c8,000029c7,00000000,00000000
001222	ok	581a71e7,d9a60c4d,239a2835,800d0000	e91a115e,1d553718,0190e897,80040000	029f31fd,00000000,00000000,00000000
001223	dividebyzero	-	1b04adac,255426f9,0fa915e7,80050000	00000000,00000000,00000000,00000000
001224	dividebyzero	-	1b04adac,255426f9,0fa915e7,80050000	00000000,00000000,00000000,80000000
001225	ok	1b04adac,255426f9,0fa915e7,80050000	1b04adac,255426f9,0fa915e7,80050000	00000001,00000000,00000000,00000000
001226	ok	1b04adac,255426f9,0fa915e7,00050000	1b04adac,255426f9,0fa915e7,80050000	00000001,00000000,00000000,80000000
001227	ok	8d8256d6,92aa137c,07d48af3,80050000	1b04adac,255426f9,0fa915e7,80050000	00000002,00000000,00000000,00000000
001228	ok	8d8256d6,92aa137c,07d48af3,00050000	1b04adac,255426f9,0fa915e7,80050000	00000002,00000000,00000000,80000000
001229	ok	e91a115e,1d553718,0190e897,80050000	1b04adac,255426f9,0fa915e7,80050000	0000000a,00000000,00000000,00000000
001230	ok	1b04adac,255426f9,0fa915e7,80040000	1b04adac,255426f9,0fa915e7,80050000	00000001,00000000,00000000,00010000
001231	ok	c713421c,24ce7992,8e5e3b7b,80050000	1b04adac,255426f9,0fa915e7,80050000	0000000b,00000000,00000000,00020000
001232	ok	e91a115e,1d553718,0190e897,80040000	1b04adac,255426f9,0fa915e7,80050000	0000000a,00000000,00000000,00010000
001233	ok	e91a115e,1d553718,0190e897,80040000	1b04adac,255426f9,0fa915e7,80050000	00000064,00000000,00000000,00020000
001234	ok	e91a115e,1d553718,0190e897,80040000	1b04adac,255426f9,0fa915e7,80050000	00002710,00000000,00000000,00040000
001235	ok	d23422bc,3aaa6e31,0321d12e,80040000	1b04adac,255426f9,0fa915e7,80050000	00000005,00000000,00000000,00010000
001236	ok	a4684578,7554dc63,0643a25c,80050000	1b04adac,255426f9,0fa915e7,80050000	00000019,00000000,00000000,00010000
001237	ok	3f313cc4,17aee61a,459a2875,80060000	1b04adac,255426f9,0fa915e7,80050000	000000e1,00000000,00000000,00020000
001238	ok	d23422bc,3aaa6e31,0321d12e,00040000	1b04adac,255426f9,0fa915e7,80050000	00000005,00000000,00000000,80010000
001239	ok	a4684578,7554dc63,0643a25c,00050000	1b04adac,255426f9,0fa915e7,80050000	00000019,00000000,00000000,80010000
001240	ok	f3044698,2991a2ce,00000021,801b0000	1b04adac,255426f9,0fa915e7,80050000	ffffffff,ffffffff,ffffffff,00000000
001241	ok	f3044698,2991a2ce,00000021,001b0000	1b04adac,255426f9,0fa915e7,80050000	ffffffff,ffffffff,ffffffff,80000000
001242	overflow	-	1b04adac,255426f9,0fa915e7,80050000	00000001,00000000,00000000,001c0000
001243	overflow	-	1b04adac,255426f9,0fa915e7,80050000	00000001,00000000,00000000,801c0000
001244	ok	63d5389c,0ffddfc0,1c305aa0,80060000	1b04adac,255426f9,0fa915e7,80050000	038e38e3,593f628d,b3827a7d,001c0000
001245	ok	f3044698,2991a2ce,00000021,801b0000	1b04adac,255426f9,0fa915e7,80050000	fffffffe,ffffffff,ffffffff,00000000
001246	ok	caedf307,791ad399,00017278,801b0000	1b04adac,255426f9,0fa915e7,80050000	6fba1e6c,fe0145d0,5983a27b,00030000
001247	ok	be569456,2755447f,30e15162,000c0000	1b04adac,255426f9,0fa915e7,80050000	e9da2a3a,cf62ba73,6785aac3,80160000
001248	ok	0000000a,00000000,00000000,00010000	1b04adac,255426f9,0fa915e7,80050000	e91a115e,1d553718,0190e897,80040000
001249	ok	00000001,00000000,00000000,00000000	1b04adac,255426f9,0fa915e7,80050000	1b04adac,255426f9,0fa915e7,80050000
001250	ok	621fad65,cfcec3cd,24766134,800f0000	1b04adac,255426f9,0fa915e7,80050000	ffffffff,00000000,00000000,00000000
001251	ok	9250e998,ab586298,24766134,800f0000	1b04adac,255426f9,0fa915e7,80050000	00000000,00000001,00000000,00000000
001252	ok	7de7d77e,3ac00af2,54e54bde,80190000	1b04adac,255426f9,0fa915e7,80050000	ffffffff,ffffffff,00000000,00000000
001253	ok	29028ba0,3ac00af2,54e54bde,80190000	1b04adac,255426f9,0fa915e7,80050000	00000000,00000000,00000001,00000000
001254	overflow	-	1b04adac,255426f9,0fa915e7,80050000	00000001,00000000,00000000,001c0000
001255	overflow	-	1b04adac,255426f9,0fa915e7,80050000	00000001,00000000,00000000,001c0000
001256	ok	ebaa6aba,bd4b5c0c,00000106,801b0000	1b04adac,255426f9,0fa915e7,80050000	10000000,3e250261,204fce5e,00000000
001257	ok	a6d6aaa6,3d7caf16,31d950d0,80060000	1b04adac,255426f9,0fa915e7,80050000	0d750612,e682c320,0103ddcf,001a0000
001258	ok	fa15c00f,1b1b0c8a,0bb9b615,00050000	1b04adac,255426f9,0fa915e7,80050000	0000342c,00000000,00000000,80040000
001259	ok	6d5f108e,4687532d,78771ea3,80060000	1b04adac,255426f9,0fa915e7,80050000	0000000d,00000000,00000000,00010000
001260	ok	677ec5fa,2ecd4fd0,2b805949,80060000	1b04adac,255426f9,0fa915e7,80050000	00000024,00000000,00000000,00010000
001261	ok	4a6c748f,ade44d1b,0caf5c0c,80060000	1b04adac,255426f9,0fa915e7,80050000	00bc614e,00000000,00000000,00060000
001262	ok	367c51ef,8c67ef71,82810bdb,80030000	1b04adac,255426f9,0fa915e7,80050000	0000000c,00000000,00000000,00040000
001263	ok	e0c1eb44,ef053a2a,7ee889a9,00030000	1b04adac,255426f9,0fa915e7,80050000	000004d2,00000000,00000000,80060000
001264	ok	367c51ef,8c67ef71,82810bdb,00010000	1b04adac,255426f9,0fa915e7,80050000	0000000c,00000000,00000000,80060000
001265	ok	81dbcc39,a5caed42,7ed997e3,800b0000	1b04adac,255426f9,0fa915e7,80050000	499602d2,00000000,00000000,00040000
001266	ok	f09811d3,3330a170,7ed997e0,000b0000	1b04adac,255426f9,0fa915e7,80050000	499602d4,00000000,00000000,80040000
001267	ok	81dbcc39,a5caed42,7ed997e3,80090000	1b04adac,255426f9,0fa915e7,80050000	075bcd15,00000000,00000000,00050000
001268	ok	35bedcef,02abe8aa,22172b27,80130000	1b04adac,255426f9,0fa915e7,80050000	c56536c8,000029c7,00000000,00000000
001269	ok	581a71e7,d9a60c4d,239a2835,800d0000	1b04adac,255426f9,0fa915e7,80050000	029f31fd,00000000,00000000,00000000
001270	dividebyzero	-	ffffffff,00000000,00000000,00000000	00000000,00000000,00000000,00000000
001271	dividebyzero	-	ffffffff,00000000,00000000,00000000	00000000,00000000,00000000,80000000
001272	ok	ffffffff,00000000,00000000,00000000	ffffffff,00000000,00000000,00000000	00000001,00000000,00000000,00000000
001273	ok	ffffffff,00000000,00000000,80000000	ffffffff,00000000,00000000,00000000	00000001,00000000,00000000,80000000
001274	ok	fffffffb,00000004,00000000,00010000	ffffffff,00000000,00000000,00000000	00000002,00000000,00000000,00000000
001275	ok	fffffffb,00000004,00000000,80010000	ffffffff,00000000,00000000,00000000	00000002,00000000,00000000,80000000
001276	ok	ffffffff,00000000,00000000,00010000	ffffffff,00000000,00000000,00000000	0000000a,00000000,00000000,00000000
001277	ok	fffffff6,00000009,00000000,00000000	ffffffff,00000000,00000000,00000000	00000001,00000000,00000000,00010000
001278	ok	0e445d17,8ad80eb6,7e2965a6,00120000	ffffffff,00000000,00000000,00000000	0000000b,00000000,00000000,00020000
001279	ok	ffffffff,00000000,00000000,00000000	ffffffff,00000000,00000000,00000000	0000000a,00000000,00000000,00010000
001280	ok	ffffffff,00000000,00000000,00000000	ffffffff,00000000,00000000,00000000	00000064,00000000,00000000,00020000
001281	ok	ffffffff,00000000,00000000,00000000	ffffffff,00000000,00000000,00000000	00002710,00000000,00000000,00040000
001282	ok	fffffffe,00000001,00000000,00000000	ffffffff,00000000,00000000,00000000	00000005,00000000,00000000,00010000
001283	ok	66666666,00000000,00000000,00000000	ffffffff,00000000,00000000,00000000	00000019,00000000,00000000,00010000
001284	ok	c2b55555,7163f06f,3dadd6ac,00130000	ffffffff,00000000,00000000,00000000	000000e1,00000000,00000000,00020000
001285	ok	fffffffe,00000001,00000000,80000000	ffffffff,00000000,00000000,00000000	00000005,00000000,00000000,80010000
001286	ok	66666666,00000000,00000000,80000000	ffffffff,00000000,00000000,00000000	00000019,00000000,00000000,80010000
001287	ok	204fce5e,00000000,00000000,001c0000	ffffffff,00000000,00000000,00000000	ffffffff,ffffffff,ffffffff,00000000
001288	ok	204fce5e,00000000,00000000,801c0000	ffffffff,00000000,00000000,00000000	ffffffff,ffffffff,ffffffff,80000000
001289	overflow	-	ffffffff,00000000,00000000,00000000	00000001,00000000,00000000,001c0000
001290	overflow	-	ffffffff,00000000,00000000,00000000	00000001,00000000,00000000,801c0000
001291	ok	3af80001,cb3b275e,f9ccd8a0,00140000	ffffffff,00000000,00000000,00000000	038e38e3,593f628d,b3827a7d,001c0000
001292	ok	204fce5e,00000000,00000000,001c0000	ffffffff,00000000,00000000,00000000	fffffffe,ffffffff,ffffffff,00000000
001293	ok	18c68a16,00000024,00000000,001b0000	ffffffff,00000000,00000000,00000000	6fba1e6c,fe0145d0,5983a27b,00030000
001294	ok	07ffb43c,6154afad,2b50df2c,80190000	ffffffff,00000000,00000000,00000000	e9da2a3a,cf62ba73,6785aac3,80160000
001295	ok	81560f45,000325f6,00000000,801c0000	ffffffff,00000000,00000000,00000000	e91a115e,1d553718,0190e897,80040000
001296	ok	81560f45,000325f6,00000000,801c0000	ffffffff,00000000,00000000,00000000	1b04adac,255426f9,0fa915e7,80050000
001297	ok	00000001,00000000,00000000,00000000	ffffffff,00000000,00000000,00000000	ffffffff,00000000,00000000,00000000
001298	ok	d1dafd9f,1dd53402,204fce5e,001c0000	ffffffff,00000000,00000000,00000000	00000000,00000001,00000000,00000000
001299	ok	1dd53403,204fce5e,00000000,001c0000	ffffffff,00000000,00000000,00000000	ffffffff,ffffffff,00000000,00000000
001300	ok	1dd53403,204fce5e,00000000,001c0000	ffffffff,00000000,00000000,00000000	00000000,00000000,00000001,00000000
001301	overflow	-	ffffffff,00000000,00000000,00000000	00000001,00000000,00000000,001c0000
001302	overflow	-	ffffffff,00000000,00000000,00000000	00000001,00000000,00000000,001c0000
001303	ok	ffffffff,00000000,00000000,001c0000	ffffffff,00000000,00000000,00000000	10000000,3e250261,204fce5e,00000000
001304	ok	8fe2e07d,a49fcf8e,2c2ca38c,00130000	ffffffff,00000000,00000000,00000000	0d750612,e682c320,0103ddcf,001a0000
001305	ok	b66ac0bf,54c1e466,67e821e2,80130000	ffffffff,00000000,00000000,00000000	0000342c,00000000,00000000,80040000
001306	ok	8239d89e,c440a9fc,6ac09116,00130000	ffffffff,00000000,00000000,00000000	0000000d,00000000,00000000,00010000
001307	ok	d9b15555,c6de7645,268ca62b,00130000	ffffffff,00000000,00000000,00000000	00000024,00000000,00000000,00010000
001308	ok	2978900f,cda98b10,7068fbaf,00140000	ffffffff,00000000,00000000,00000000	00bc614e,00000000,00000000,00060000
001309	ok	55555214,00000341,00000000,00000000	ffffffff,00000000,00000000,00000000	0000000c,00000000,00000000,00040000
001310	ok	05aa0fc4,61a0a5cd,7076396b,80100000	ffffffff,00000000,00000000,00000000	000004d2,00000000,00000000,80060000
001311	ok	55540fd0,00014585,00000000,80000000	ffffffff,00000000,00000000,00000000	0000000c,00000000,00000000,80060000
001312	ok	00b1f1aa,51b65ef8,7068fb26,00180000	ffffffff,00000000,00000000,00000000	499602d2,00000000,00000000,00040000
001313	ok	7ec28f67,439489a1,7068fb23,80180000	ffffffff,00000000,00000000,00000000	499602d4,00000000,00000000,80040000
001314	ok	00b1f1aa,51b65ef8,7068fb26,00160000	ffffffff,00000000,00000000,00000000	075bcd15,00000000,00000000,00050000
001315	ok	14ab8bb4,af37ec67,0000c5fb,001c0000	ffffffff,00000000,00000000,00000000	c56536c8,000029c7,00000000,00000000
001316	ok	cb3c47d9,29748ea8,0327aa4d,00190000	ffffffff,00000000,00000000,00000000	029f31fd,00000000,00000000,00000000
001317	dividebyzero	-	00000000,00000001,00000000,00000000	00000000,00000000,00000000,00000000
001318	dividebyzero	-	00000000,00000001,00000000,00000000	00000000,00000000,00000000,80000000
001319	ok	00000000,00000001,00000000,00000000	00000000,00000001,00000000,00000000	00000001,00000000,00000000,00000000
001320	ok	00000000,00000001,00000000,80000000	00000000,00000001,00000000,00000000	00000001,00000000,00000000,80000000
001321	ok	80000000,00000000,00000000,00000000	00000000,00000001,00000000,00000000	00000002,00000000,00000000,00000000
001322	ok	80000000,00000000,00000000,80000000	00000000,00000001,00000000,00000000	00000002,00000000,00000000,80000000
001323	ok	00000000,00000001,00000000,00010000	00000000,00000001,00000000,00000000	0000000a,00000000,00000000,00000000
001324	ok	00000000,0000000a,00000000,00000000	00000000,00000001,00000000,00000000	00000001,00000000,00000000,00010000
001325	ok	1745d174,0901745d,7e2965a7,00120000	00000000,00000001,00000000,00000000	0000000b,00000000,00000000,00020000
001326	ok	00000000,00000001,00000000,00000000	00000000,00000001,00000000,00000000	0000000a,00000000,00000000,00010000
001327	ok	00000000,00000001,00000000,00000000	00000000,00000001,00000000,00000000	00000064,00000000,00000000,00020000
001328	ok	00000000,00000001,00000000,00000000	00000000,00000001,00000000,00000000	00002710,00000000,00000000,00040000
001329	ok	00000000,00000002,00000000,00000000	00000000,00000001,00000000,00000000	00000005,00000000,00000000,00010000
001330	ok	00000000,00000004,00000000,00010000	00000000,00000001,00000000,00000000	00000019,00000000,00000000,00010000
001331	ok	71c71c72,af11c71c,3dadd6ac,00130000	00000000,00000001,00000000,00000000	000000e1,00000000,00000000,00020000
001332	ok	00000000,00000002,00000000,80000000	00000000,00000001,00000000,00000000	00000005,00000000,00000000,80010000
001333	ok	00000000,00000004,00000000,80010000	00000000,00000001,00000000,00000000	00000019,00000000,00000000,80010000
001334	ok	204fce5e,00000000,00000000,001c0000	00000000,00000001,00000000,00000000	ffffffff,ffffffff,ffffffff,00000000
001335	ok	204fce5e,00000000,00000000,801c0000	00000000,00000001,00000000,00000000	ffffffff,ffffffff,ffffffff,80000000
001336	overflow	-	00000000,00000001,00000000,00000000	00000001,00000000,00000000,001c0000
001337	overflow	-	00000000,00000001,00000000,00000000	00000001,00000000,00000000,801c0000
