# generated by testdata/gen -- do not edit; run `make testdata`
# id	outcome	result	a	b
001199	overflow	-	e91a115e,1d553718,0190e897,80040000	6fba1e6c,fe0145d0,5983a27b,00030000
001200	overflow	-	e91a115e,1d553718,0190e897,80040000	e9da2a3a,cf62ba73,6785aac3,80160000
001201	overflow	-	e91a115e,1d553718,0190e897,80040000	e91a115e,1d553718,0190e897,80040000
001202	overflow	-	e91a115e,1d553718,0190e897,80040000	1b04adac,255426f9,0fa915e7,80050000
001203	overflow	-	e91a115e,1d553718,0190e897,80040000	ffffffff,00000000,00000000,00000000
001204	overflow	-	e91a115e,1d553718,0190e897,80040000	00000000,00000001,00000000,00000000
001205	overflow	-	e91a115e,1d553718,0190e897,80040000	ffffffff,ffffffff,00000000,00000000
001206	overflow	-	e91a115e,1d553718,0190e897,80040000	00000000,00000000,00000001,00000000
001207	ok	34a82b44,64f19881,00000a43,801c0000	e91a115e,1d553718,0190e897,80040000	00000001,00000000,00000000,001c0000
001208	ok	34a82b44,64f19881,00000a43,801c0000	e91a115e,1d553718,0190e897,80040000	00000001,00000000,00000000,001c0000
001209	overflow	-	e91a115e,1d553718,0190e897,80040000	10000000,3e250261,204fce5e,00000000
001210	ok	d7c91127,b230a3f0,3132e9ea,80050000	e91a115e,1d553718,0190e897,80040000	0d750612,e682c320,0103ddcf,001a0000
001211	ok	f93d75f6,622daa50,d12958c2,00060000	e91a115e,1d553718,0190e897,80040000	0000342c,00000000,00000000,80040000
001212	ok	d652e1c6,7d53cc43,145bcfac,80050000	e91a115e,1d553718,0190e897,80040000	0000000d,00000000,00000000,00010000
001213	ok	c7aa7138,1ffbbf80,3860b540,80050000	e91a115e,1d553718,0190e897,80040000	00000024,00000000,00000000,00010000
001214	ok	c0f58899,d4540261,c156e11e,80050000	e91a115e,1d553718,0190e897,80040000	00bc614e,00000000,00000000,00060000
001215	ok	ed38d068,5ffe952a,12cae715,80080000	e91a115e,1d553718,0190e897,80040000	0000000c,00000000,00000000,00040000
001216	ok	c32a5f1c,56e05bce,c1401da4,00090000	e91a115e,1d553718,0190e897,80040000	000004d2,00000000,00000000,80060000
001217	ok	ed38d068,5ffe952a,12cae715,000a0000	e91a115e,1d553718,0190e897,80040000	0000000c,00000000,00000000,80060000
001218	ok	950ee8a6,4b7e3ba0,c156e20b,80010000	e91a115e,1d553718,0190e897,80040000	499602d2,00000000,00000000,00040000
001219	ok	6692512f,8cb80f63,c156e210,00010000	e91a115e,1d553718,0190e897,80040000	499602d4,00000000,00000000,80040000
001220	ok	950ee8a6,4b7e3ba0,c156e20b,80030000	e91a115e,1d553718,0190e897,80040000	075bcd15,00000000,00000000,00050000
001221	overflow	-	e91a115e,1d553718,0190e897,80040000	c56536c8,000029c7,00000000,00000000
001222	overflow	-	e91a115e,1d553718,0190e897,80040000	029f31fd,00000000,00000000,00000000
001223	ok	00000000,00000000,00000000,00000000	1b04adac,255426f9,0fa915e7,80050000	00000000,00000000,00000000,00000000
001224	ok	00000000,00000000,00000000,00000000	1b04adac,255426f9,0fa915e7,80050000	00000000,00000000,00000000,80000000
001225	ok	1b04adac,255426f9,0fa915e7,80050000	1b04adac,255426f9,0fa915e7,80050000	00000001,00000000,00000000,00000000
001226	ok	1b04adac,255426f9,0fa915e7,00050000	1b04adac,255426f9,0fa915e7,80050000	00000001,00000000,00000000,80000000
001227	ok	36095b58,4aa84df2,1f522bce,80050000	1b04adac,255426f9,0fa915e7,80050000	00000002,00000000,00000000,00000000
001228	ok	36095b58,4aa84df2,1f522bce,00050000	1b04adac,255426f9,0fa915e7,80050000	00000002,00000000,00000000,80000000
001229	ok	0e2ec8b8,754985bb,9c9adb07,80050000	1b04adac,255426f9,0fa915e7,80050000	0000000a,00000000,00000000,00000000
001230	ok	1b04adac,255426f9,0fa915e7,80060000	1b04adac,255426f9,0fa915e7,80050000	00000001,00000000,00000000,00010000
001231	ok	29337664,9a9dacb4,ac43f0ee,80070000	1b04adac,255426f9,0fa915e7,80050000	0000000b,00000000,00000000,00020000
001232	ok	0e2ec8b8,754985bb,9c9adb07,80060000	1b04adac,255426f9,0fa915e7,80050000	0000000a,00000000,00000000,00010000
001233	ok	0e2ec8b8,754985bb,9c9adb07,80060000	1b04adac,255426f9,0fa915e7,80050000	00000064,00000000,00000000,00020000
001234	ok	0e2ec8b8,754985bb,9c9adb07,80060000	1b04adac,255426f9,0fa915e7,80050000	00002710,00000000,00000000,00040000
001235	ok	8717645c,baa4c2dd,4e4d6d83,80060000	1b04adac,255426f9,0fa915e7,80050000	00000005,00000000,00000000,00010000
001236	ok	c38bb22e,dd52616e,2726b6c1,80050000	1b04adac,255426f9,0fa915e7,80050000	00000019,00000000,00000000,00010000
001237	ok	7cca86c3,13fd57b0,233c7148,80050000	1b04adac,255426f9,0fa915e7,80050000	000000e1,00000000,00000000,00020000
001238	ok	8717645c,baa4c2dd,4e4d6d83,00060000	1b04adac,255426f9,0fa915e7,80050000	00000005,00000000,00000000,80010000
001239	ok	c38bb22e,dd52616e,2726b6c1,00050000	1b04adac,255426f9,0fa915e7,80050000	00000019,00000000,00000000,80010000
001240	overflow	-	1b04adac,255426f9,0fa915e7,80050000	ffffffff,ffffffff,ffffffff,00000000
001241	overflow	-	1b04adac,255426f9,0fa915e7,80050000	ffffffff,ffffffff,ffffffff,80000000
001242	ok	34a82b44,64f19881,00000a43,801c0000	1b04adac,255426f9,0fa915e7,80050000	00000001,00000000,00000000,001c0000
001243	ok	34a82b44,64f19881,00000a43,001c0000	1b04adac,255426f9,0fa915e7,80050000	00000001,00000000,00000000,801c0000
001244	ok	cefd8bf4,5d9a9fa0,5700b292,80050000	1b04adac,255426f9,0fa915e7,80050000	038e38e3,593f628d,b3827a7d,001c0000
001245	overflow	-	1b04adac,255426f9,0fa915e7,80050000	fffffffe,ffffffff,ffffffff,00000000
001246	overflow	-	1b04adac,255426f9,0fa915e7,80050000	6fba1e6c,fe0145d0,5983a27b,00030000
001247	overflow	-	1b04adac,255426f9,0fa915e7,80050000	e9da2a3a,cf62ba73,6785aac3,80160000
001248	overflow	-	1b04adac,255426f9,0fa915e7,80050000	e91a115e,1d553718,0190e897,80040000
001249	overflow	-	1b04adac,255426f9,0fa915e7,80050000	1b04adac,255426f9,0fa915e7,80050000
001250	overflow	-	1b04adac,255426f9,0fa915e7,80050000	ffffffff,00000000,00000000,00000000
001251	overflow	-	1b04adac,255426f9,0fa915e7,80050000	00000000,00000001,00000000,00000000
001252	overflow	-	1b04adac,255426f9,0fa915e7,80050000	ffffffff,ffffffff,00000000,00000000
001253	overflow	-	1b04adac,255426f9,0fa915e7,80050000	00000000,00000000,00000001,00000000
001254	ok	34a82b44,64f19881,00000a43,801c0000	1b04adac,255426f9,0fa915e7,80050000	00000001,00000000,00000000,001c0000
001255	ok	34a82b44,64f19881,00000a43,801c0000	1b04adac,255426f9,0fa915e7,80050000	00000001,00000000,00000000,001c0000
001256	overflow	-	1b04adac,255426f9,0fa915e7,80050000	10000000,3e250261,204fce5e,00000000
001257	ok	d7c91127,b230a3f0,3132e9ea,80050000	1b04adac,255426f9,0fa915e7,80050000	0d750612,e682c320,0103ddcf,001a0000
001258	ok	f93d75f6,622daa50,d12958c2,00060000	1b04adac,255426f9,0fa915e7,80050000	0000342c,00000000,00000000,80040000
001259	ok	5f3cd1bc,e545faa6,cb961cbc,80060000	1b04adac,255426f9,0fa915e7,80050000	0000000d,00000000,00000000,00010000
001260	ok	c7aa7138,1ffbbf80,3860b540,80050000	1b04adac,255426f9,0fa915e7,80050000	00000024,00000000,00000000,00010000
001261	ok	c0f58899,d4540261,c156e11e,80050000	1b04adac,255426f9,0fa915e7,80050000	00bc614e,00000000,00000000,00060000
001262	ok	44382410,bff1d3ad,bbed06d5,80090000	1b04adac,255426f9,0fa915e7,80050000	0000000c,00000000,00000000,00040000
001263	ok	c32a5f1c,56e05bce,c1401da4,00090000	1b04adac,255426f9,0fa915e7,80050000	000004d2,00000000,00000000,80060000
001264	ok	44382410,bff1d3ad,bbed06d5,000b0000	1b04adac,255426f9,0fa915e7,80050000	0000000c,00000000,00000000,80060000
001265	ok	950ee8a6,4b7e3ba0,c156e20b,80010000	1b04adac,255426f9,0fa915e7,80050000	499602d2,00000000,00000000,00040000
001266	ok	6692512f,8cb80f63,c156e210,00010000	1b04adac,255426f9,0fa915e7,80050000	499602d4,00000000,00000000,80040000
001267	ok	950ee8a6,4b7e3ba0,c156e20b,80030000	1b04adac,255426f9,0fa915e7,80050000	075bcd15,00000000,00000000,00050000
001268	overflow	-	1b04adac,255426f9,0fa915e7,80050000	c56536c8,000029c7,00000000,00000000
001269	overflow	-	1b04adac,255426f9,0fa915e7,80050000	029f31fd,00000000,00000000,00000000
001270	ok	00000000,00000000,00000000,00000000	ffffffff,00000000,00000000,00000000	00000000,00000000,00000000,00000000
001271	ok	00000000,00000000,00000000,80000000	ffffffff,00000000,00000000,00000000	00000000,00000000,00000000,80000000
001272	ok	ffffffff,00000000,00000000,00000000	ffffffff,00000000,00000000,00000000	00000001,00000000,00000000,00000000
001273	ok	ffffffff,00000000,00000000,80000000	ffffffff,00000000,00000000,00000000	00000001,00000000,00000000,80000000
001274	ok	fffffffe,00000001,00000000,00000000	ffffffff,00000000,00000000,00000000	00000002,00000000,00000000,00000000
001275	ok	fffffffe,00000001,00000000,80000000	ffffffff,00000000,00000000,00000000	00000002,00000000,00000000,80000000
001276	ok	fffffff6,00000009,00000000,00000000	ffffffff,00000000,00000000,00000000	0000000a,00000000,00000000,00000000
001277	ok	ffffffff,00000000,00000000,00010000	ffffffff,00000000,00000000,00000000	00000001,00000000,00000000,00010000
001278	ok	fffffff5,0000000a,00000000,00020000	ffffffff,00000000,00000000,00000000	0000000b,00000000,00000000,00020000
001279	ok	fffffff6,00000009,00000000,00010000	ffffffff,00000000,00000000,00000000	0000000a,00000000,00000000,00010000
001280	ok	ffffff9c,00000063,00000000,00020000	ffffffff,00000000,00000000,00000000	00000064,00000000,00000000,00020000
001281	ok	ffffd8f0,0000270f,00000000,00040000	ffffffff,00000000,00000000,00000000	00002710,00000000,00000000,00040000
001282	ok	fffffffb,00000004,00000000,00010000	ffffffff,00000000,00000000,00000000	00000005,00000000,00000000,00010000
001283	ok	ffffffe7,00000018,00000000,00010000	ffffffff,00000000,00000000,00000000	00000019,00000000,00000000,00010000
001284	ok	ffffff1f,000000e0,00000000,00020000	ffffffff,00000000,00000000,00000000	000000e1,00000000,00000000,00020000
001285	ok	fffffffb,00000004,00000000,80010000	ffffffff,00000000,00000000,00000000	00000005,00000000,00000000,80010000
001286	ok	ffffffe7,00000018,00000000,80010000	ffffffff,00000000,00000000,00000000	00000019,00000000,00000000,80010000
001287	overflow	-	ffffffff,00000000,00000000,00000000	ffffffff,ffffffff,ffffffff,00000000
001288	overflow	-	ffffffff,00000000,00000000,00000000	ffffffff,ffffffff,ffffffff,80000000
001289	ok	ffffffff,00000000,00000000,001c0000	ffffffff,00000000,00000000,00000000	00000001,00000000,00000000,001c0000
001290	ok	ffffffff,00000000,00000000,801c0000	ffffffff,00000000,00000000,00000000	00000001,00000000,00000000,801c0000
001291	ok	b362aaaa,8dbcec8b,4d194c57,00120000	ffffffff,00000000,00000000,00000000	038e38e3,593f628d,b3827a7d,001c0000
001292	overflow	-	ffffffff,00000000,00000000,00000000	fffffffe,ffffffff,ffffffff,00000000
001293	overflow	-	ffffffff,00000000,00000000,00000000	6fba1e6c,fe0145d0,5983a27b,00030000
001294	ok	ac470d70,679a49c9,2c76611b,800c0000	ffffffff,00000000,00000000,00000000	e9da2a3a,cf62ba73,6785aac3,80160000
001295	overflow	-	ffffffff,00000000,00000000,00000000	e91a115e,1d553718,0190e897,80040000
001296	overflow	-	ffffffff,00000000,00000000,00000000	1b04adac,255426f9,0fa915e7,80050000
001297	ok	00000001,fffffffe,00000000,00000000	ffffffff,00000000,00000000,00000000	ffffffff,00000000,00000000,00000000
001298	ok	00000000,ffffffff,00000000,00000000	ffffffff,00000000,00000000,00000000	00000000,00000001,00000000,00000000
001299	ok	00000001,ffffffff,fffffffe,00000000	ffffffff,00000000,00000000,00000000	ffffffff,ffffffff,00000000,00000000
001300	ok	00000000,00000000,ffffffff,00000000	ffffffff,00000000,00000000,00000000	00000000,00000000,00000001,00000000
001301	ok	ffffffff,00000000,00000000,001c0000	ffffffff,00000000,00000000,00000000	00000001,00000000,00000000,001c0000
001302	ok	ffffffff,00000000,00000000,001c0000	ffffffff,00000000,00000000,00000000	00000001,00000000,00000000,001c0000
001303	overflow	-	ffffffff,00000000,00000000,00000000	10000000,3e250261,204fce5e,00000000
001304	ok	d43d8214,76991bf6,2b992ddf,00120000	ffffffff,00000000,00000000,00000000	0d750612,e682c320,0103ddcf,001a0000
001305	ok	ffffcbd4,0000342b,00000000,80040000	ffffffff,00000000,00000000,00000000	0000342c,00000000,00000000,80040000
001306	ok	fffffff3,0000000c,00000000,00010000	ffffffff,00000000,00000000,00000000	0000000d,00000000,00000000,00010000
001307	ok	ffffffdc,00000023,00000000,00010000	ffffffff,00000000,00000000,00000000	00000024,00000000,00000000,00010000
001308	ok	ff439eb2,00bc614d,00000000,00060000	ffffffff,00000000,00000000,00000000	00bc614e,00000000,00000000,00060000
001309	ok	fffffff4,0000000b,00000000,00040000	ffffffff,00000000,00000000,00000000	0000000c,00000000,00000000,00040000
001310	ok	fffffb2e,000004d1,00000000,80060000	ffffffff,00000000,00000000,00000000	000004d2,00000000,00000000,80060000
001311	ok	fffffff4,0000000b,00000000,80060000	ffffffff,00000000,00000000,00000000	0000000c,00000000,00000000,80060000
001312	ok	b669fd2e,499602d1,00000000,00040000	ffffffff,00000000,00000000,00000000	499602d2,00000000,00000000,00040000
001313	ok	b669fd2c,499602d3,00000000,80040000	ffffffff,00000000,00000000,00000000	499602d4,00000000,00000000,80040000
001314	ok	f8a432eb,075bcd14,00000000,00050000	ffffffff,00000000,00000000,00000000	075bcd15,00000000,00000000,00050000
001315	ok	3a9ac938,c5650d00,000029c7,00000000	ffffffff,00000000,00000000,00000000	c56536c8,000029c7,00000000,00000000
001316	ok	fd60ce03,029f31fc,00000000,00000000	ffffffff,00000000,00000000,00000000	029f31fd,00000000,00000000,00000000
001317	ok	00000000,00000000,00000000,00000000	00000000,00000001,00000000,00000000	00000000,00000000,00000000,00000000
001318	ok	00000000,00000000,00000000,00000000	00000000,00000001,00000000,00000000	00000000,00000000,00000000,80000000
001319	ok	00000000,00000001,00000000,00000000	00000000,00000001,00000000,00000000	00000001,00000000,00000000,00000000
001320	ok	00000000,00000001,00000000,80000000	00000000,00000001,00000000,00000000	00000001,00000000,00000000,80000000
001321	ok	00000000,00000002,00000000,00000000	00000000,00000001,00000000,00000000	00000002,00000000,00000000,00000000
001322	ok	00000000,00000002,00000000,80000000	00000000,00000001,00000000,00000000	00000002,00000000,00000000,80000000
001323	ok	00000000,0000000a,00000000,00000000	00000000,00000001,00000000,00000000	0000000a,00000000,00000000,00000000
001324	ok	00000000,00000001,00000000,00010000	00000000,00000001,00000000,00000000	00000001,00000000,00000000,00010000
001325	ok	00000000,0000000b,00000000,00020000	00000000,00000001,00000000,00000000	0000000b,00000000,00000000,00020000
001326	ok	00000000,0000000a,00000000,00010000	00000000,00000001,00000000,00000000	0000000a,00000000,00000000,00010000
001327	ok	00000000,00000064,00000000,00020000	00000000,00000001,00000000,00000000	00000064,00000000,00000000,00020000
001328	ok	00000000,00002710,00000000,00040000	00000000,00000001,00000000,00000000	00002710,00000000,00000000,00040000
001329	ok	00000000,00000005,00000000,00010000	00000000,00000001,00000000,00000000	00000005,00000000,00000000,00010000
001330	ok	00000000,00000019,00000000,00010000	00000000,00000001,00000000,00000000	00000019,00000000,00000000,00010000
001331	ok	00000000,000000e1,00000000,00020000	00000000,00000001,00000000,00000000	000000e1,00000000,00000000,00020000
001332	ok	00000000,00000005,00000000,80010000	00000000,00000001,00000000,00000000	00000005,00000000,00000000,80010000
001333	ok	00000000,00000019,00000000,80010000	00000000,00000001,00000000,00000000	00000019,00000000,00000000,80010000
001334	overflow	-	00000000,00000001,00000000,00000000	ffffffff,ffffffff,ffffffff,00000000
001335	overflow	-	00000000,00000001,00000000,00000000	ffffffff,ffffffff,ffffffff,80000000
001336	ok	00000000,00000001,00000000,001c0000	00000000,00000001,00000000,00000000	00000001,00000000,00000000,001c0000
001337	ok	00000000,00000001,00000000,801c0000	00000000,00000001,00000000,00000000	00000001,00000000,00000000,801c0000
001338	ok	8e38e38e,dad638e3,4d194c57,00120000	00000000,00000001,00000000,00000000	038e38e3,593f628d,b3827a7d,001c0000
001339	overflow	-	00000000,00000001,00000000,00000000	fffffffe,ffffffff,ffffffff,00000000
001340	overflow	-	00000000,00000001,00000000,00000000	6fba1e6c,fe0145d0,5983a27b,00030000
001341	ok	4057b855,9410aae5,2c76611b,800c0000	00000000,00000001,00000000,00000000	e9da2a3a,cf62ba73,6785aac3,80160000
001342	overflow	-	00000000,00000001,00000000,00000000	e91a115e,1d553718,0190e897,80040000
001343	overflow	-	00000000,00000001,00000000,00000000	1b04adac,255426f9,0fa915e7,80050000
001344	ok	00000000,ffffffff,00000000,00000000	00000000,00000001,00000000,00000000	ffffffff,00000000,00000000,00000000
001345	ok	00000000,00000000,00000001,00000000	00000000,00000001,00000000,00000000	00000000,00000001,00000000,00000000
001346	ok	00000000,ffffffff,ffffffff,00000000	00000000,00000001,00000000,00000000	ffffffff,ffffffff,00000000,00000000
001347	overflow	-	00000000,00000001,00000000,00000000	00000000,00000000,00000001,00000000
001348	ok	00000000,00000001,00000000,001c0000	00000000,00000001,00000000,00000000	00000001,00000000,00000000,001c0000
001349	ok	00000000,00000001,00000000,001c0000	00000000,00000001,00000000,00000000	00000001,00000000,00000000,001c0000
001350	overflow	-	00000000,00000001,00000000,00000000	10000000,3e250261,204fce5e,00000000
001351	ok	766fcbeb,a23249d6,2b992ddf,00120000	00000000,00000001,00000000,00000000	0d750612,e682c320,0103ddcf,001a0000
001352	ok	00000000,0000342c,00000000,80040000	00000000,00000001,00000000,00000000	0000342c,00000000,00000000,80040000
001353	ok	00000000,0000000d,00000000,00010000	00000000,00000001,00000000,00000000	0000000d,00000000,00000000,00010000
001354	ok	00000000,00000024,00000000,00010000	00000000,00000001,00000000,00000000	00000024,00000000,00000000,00010000
001355	ok	00000000,00bc614e,00000000,00060000	00000000,00000001,00000000,00000000	00bc614e,00000000,00000000,00060000
001356	ok	00000000,0000000c,00000000,00040000	00000000,00000001,00000000,00000000	0000000c,00000000,00000000,00040000
001357	ok	00000000,000004d2,00000000,80060000	00000000,00000001,00000000,00000000	000004d2,00000000,00000000,80060000
001358	ok	00000000,0000000c,00000000,80060000	00000000,00000001,00000000,00000000	0000000c,00000000,00000000,80060000
001359	ok	00000000,499602d2,00000000,00040000	00000000,00000001,00000000,00000000	499602d2,00000000,00000000,00040000
001360	ok	00000000,499602d4,00000000,80040000	00000000,00000001,00000000,00000000	499602d4,00000000,00000000,80040000
001361	ok	00000000,075bcd15,00000000,00050000	00000000,00000001,00000000,00000000	075bcd15,00000000,00000000,00050000
001362	ok	00000000,c56536c8,000029c7,00000000	00000000,00000001,00000000,00000000	c56536c8,000029c7,00000000,00000000
001363	ok	00000000,029f31fd,00000000,00000000	00000000,00000001,00000000,00000000	029f31fd,00000000,00000000,00000000
001364	ok	00000000,00000000,00000000,00000000	ffffffff,ffffffff,00000000,00000000	00000000,00000000,00000000,00000000
001365	ok	00000000,00000000,00000000,00000000	ffffffff,ffffffff,00000000,00000000	00000000,00000000,00000000,80000000
001366	ok	ffffffff,ffffffff,00000000,00000000	ffffffff,ffffffff,00000000,00000000	00000001,00000000,00000000,00000000
001367	ok	ffffffff,ffffffff,00000000,80000000	ffffffff,ffffffff,00000000,00000000	00000001,00000000,00000000,80000000
001368	ok	fffffffe,ffffffff,00000001,00000000	ffffffff,ffffffff,00000000,00000000	00000002,00000000,00000000,00000000
001369	ok	fffffffe,ffffffff,00000001,80000000	ffffffff,ffffffff,00000000,00000000	00000002,00000000,00000000,80000000
001370	ok	fffffff6,ffffffff,00000009,00000000	ffffffff,ffffffff,00000000,00000000	0000000a,00000000,00000000,00000000
001371	ok	ffffffff,ffffffff,00000000,00010000	ffffffff,ffffffff,00000000,00000000	00000001,00000000,00000000,00010000
001372	ok	fffffff5,ffffffff,0000000a,00020000	ffffffff,ffffffff,00000000,00000000	0000000b,00000000,00000000,00020000
001373	ok	fffffff6,ffffffff,00000009,00010000	ffffffff,ffffffff,00000000,00000000	0000000a,00000000,00000000,00010000
001374	ok	ffffff9c,ffffffff,00000063,00020000	ffffffff,ffffffff,00000000,00000000	00000064,00000000,00000000,00020000
001375	ok	ffffd8f0,ffffffff,0000270f,00040000	ffffffff,ffffffff,00000000,00000000	00002710,00000000,00000000,00040000
001376	ok	fffffffb,ffffffff,00000004,00010000	ffffffff,ffffffff,00000000,00000000	00000005,00000000,00000000,00010000
001377	ok	ffffffe7,ffffffff,00000018,00010000	ffffffff,ffffffff,00000000,00000000	00000019,00000000,00000000,00010000
001378	ok	ffffff1f,ffffffff,000000e0,00020000	ffffffff,ffffffff,00000000,00000000	000000e1,00000000,00000000,00020000
001379	ok	fffffffb,ffffffff,00000004,80010000	ffffffff,ffffffff,00000000,00000000	00000005,00000000,00000000,80010000
001380	ok	ffffffe7,ffffffff,00000018,80010000	ffffffff,ffffffff,00000000,00000000	00000019,00000000,00000000,80010000
001381	overflow	-	ffffffff,ffffffff,00000000,00000000	ffffffff,ffffffff,ffffffff,00000000
001382	overflow	-	ffffffff,ffffffff,00000000,00000000	ffffffff,ffffffff,ffffffff,80000000
001383	ok	ffffffff,ffffffff,00000000,001c0000	ffffffff,ffffffff,00000000,00000000	00000001,00000000,00000000,001c0000
001384	ok	ffffffff,ffffffff,00000000,801c0000	ffffffff,ffffffff,00000000,00000000	00000001,00000000,00000000,801c0000
001385	ok	17c67355,8e38e38e,211d1ae3,00080000	ffffffff,ffffffff,00000000,00000000	038e38e3,593f628d,b3827a7d,001c0000
001386	overflow	-	ffffffff,ffffffff,00000000,00000000	fffffffe,ffffffff,ffffffff,00000000
001387	overflow	-	ffffffff,ffffffff,00000000,00000000	6fba1e6c,fe0145d0,5983a27b,00030000
001388	ok	5908c644,ff2f7966,bef6f26b,80030000	ffffffff,ffffffff,00000000,00000000	e9da2a3a,cf62ba73,6785aac3,80160000
001389	overflow	-	ffffffff,ffffffff,00000000,00000000	e91a115e,1d553718,0190e897,80040000
001390	overflow	-	ffffffff,ffffffff,00000000,00000000	1b04adac,255426f9,0fa915e7,80050000
001391	ok	00000001,ffffffff,fffffffe,00000000	ffffffff,ffffffff,00000000,00000000	ffffffff,00000000,00000000,00000000
001392	ok	00000000,ffffffff,ffffffff,00000000	ffffffff,ffffffff,00000000,00000000	00000000,00000001,00000000,00000000
001393	overflow	-	ffffffff,ffffffff,00000000,00000000	ffffffff,ffffffff,00000000,00000000
001394	overflow	-	ffffffff,ffffffff,00000000,00000000	00000000,00000000,00000001,00000000
001395	ok	ffffffff,ffffffff,00000000,001c0000	ffffffff,ffffffff,00000000,00000000	00000001,00000000,00000000,001c0000
001396	ok	ffffffff,ffffffff,00000000,001c0000	ffffffff,ffffffff,00000000,00000000	00000001,00000000,00000000,001c0000
001397	overflow	-	ffffffff,ffffffff,00000000,00000000	10000000,3e250261,204fce5e,00000000
001398	ok	de1606be,96fcb08d,bb40e64d,00090000	ffffffff,ffffffff,00000000,00000000	0d750612,e682c320,0103ddcf,001a0000
001399	ok	ffffcbd4,ffffffff,0000342b,80040000	ffffffff,ffffffff,00000000,00000000	0000342c,00000000,00000000,80040000
001400	ok	fffffff3,ffffffff,0000000c,00010000	ffffffff,ffffffff,00000000,00000000	0000000d,00000000,00000000,00010000
001401	ok	ffffffdc,ffffffff,00000023,00010000	ffffffff,ffffffff,00000000,00000000	00000024,00000000,00000000,00010000
001402	ok	ff439eb2,ffffffff,00bc614d,00060000	ffffffff,ffffffff,00000000,00000000	00bc614e,00000000,00000000,00060000
001403	ok	fffffff4,ffffffff,0000000b,00040000	ffffffff,ffffffff,00000000,00000000	0000000c,00000000,00000000,00040000
001404	ok	fffffb2e,ffffffff,000004d1,80060000	ffffffff,ffffffff,00000000,00000000	000004d2,00000000,00000000,80060000
001405	ok	fffffff4,ffffffff,0000000b,80060000	ffffffff,ffffffff,00000000,00000000	0000000c,00000000,00000000,80060000
001406	ok	b669fd2e,ffffffff,499602d1,00040000	ffffffff,ffffffff,00000000,00000000	499602d2,00000000,00000000,00040000
001407	ok	b669fd2c,ffffffff,499602d3,80040000	ffffffff,ffffffff,00000000,00000000	499602d4,00000000,00000000,80040000
001408	ok	f8a432eb,ffffffff,075bcd14,00050000	ffffffff,ffffffff,00000000,00000000	075bcd15,00000000,00000000,00050000
001409	overflow	-	ffffffff,ffffffff,00000000,00000000	c56536c8,000029c7,00000000,00000000
001410	ok	fd60ce03,ffffffff,029f31fc,00000000	ffffffff,ffffffff,00000000,00000000	029f31fd,00000000,00000000,00000000
001411	ok	00000000,00000000,00000000,00000000	00000000,00000000,00000001,00000000	00000000,00000000,00000000,00000000
001412	ok	00000000,00000000,00000000,00000000	00000000,00000000,00000001,00000000	00000000,00000000,00000000,80000000
001413	ok	00000000,00000000,00000001,00000000	00000000,00000000,00000001,00000000	00000001,00000000,00000000,00000000
001414	ok	00000000,00000000,00000001,80000000	00000000,00000000,00000001,00000000	00000001,00000000,00000000,80000000
001415	ok	00000000,00000000,00000002,00000000	00000000,00000000,00000001,00000000	00000002,00000000,00000000,00000000
001416	ok	00000000,00000000,00000002,80000000	00000000,00000000,00000001,00000000	00000002,00000000,00000000,80000000
001417	ok	00000000,00000000,0000000a,00000000	00000000,00000000,00000001,00000000	0000000a,00000000,00000000,00000000
001418	ok	00000000,00000000,00000001,00010000	00000000,00000000,00000001,00000000	00000001,00000000,00000000,00010000
001419	ok	00000000,00000000,0000000b,00020000	00000000,00000000,00000001,00000000	0000000b,00000000,00000000,00020000
001420	ok	00000000,00000000,0000000a,00010000	00000000,00000000,00000001,00000000	0000000a,00000000,00000000,00010000
001421	ok	00000000,00000000,00000064,00020000	00000000,00000000,00000001,00000000	00000064,00000000,00000000,00020000
001422	ok	00000000,00000000,00002710,00040000	00000000,00000000,00000001,00000000	00002710,00000000,00000000,00040000
001423	ok	00000000,00000000,00000005,00010000	00000000,00000000,00000001,00000000	00000005,00000000,00000000,00010000
001424	ok	00000000,00000000,00000019,00010000	00000000,00000000,00000001,00000000	00000019,00000000,00000000,00010000
001425	ok	00000000,00000000,000000e1,00020000	00000000,00000000,00000001,00000000	000000e1,00000000,00000000,00020000
001426	ok	00000000,00000000,00000005,80010000	00000000,00000000,00000001,00000000	00000005,00000000,00000000,80010000
001427	ok	00000000,00000000,00000019,80010000	00000000,00000000,00000001,00000000	00000019,00000000,00000000,80010000
001428	overflow	-	00000000,00000000,00000001,00000000	ffffffff,ffffffff,ffffffff,00000000
001429	overflow	-	00000000,00000000,00000001,00000000	ffffffff,ffffffff,ffffffff,80000000
001430	ok	00000000,00000000,00000001,001c0000	00000000,00000000,00000001,00000000	00000001,00000000,00000000,001c0000
001431	ok	00000000,00000000,00000001,801c0000	00000000,00000000,00000001,00000000	00000001,00000000,00000000,801c0000
001432	ok	38e38e39,8e38e38e,211d1ae3,00080000	00000000,00000000,00000001,00000000	038e38e3,593f628d,b3827a7d,001c0000
001433	overflow	-	00000000,00000000,00000001,00000000	fffffffe,ffffffff,ffffffff,00000000
001434	overflow	-	00000000,00000000,00000001,00000000	6fba1e6c,fe0145d0,5983a27b,00030000
001435	ok	17ffb8b0,ff2f7967,bef6f26b,80030000	00000000,00000000,00000001,00000000	e9da2a3a,cf62ba73,6785aac3,80160000
