# generated by testdata/gen -- do not edit; run `make testdata`
# id	outcome	result	a	b
001058	ok	1,0,1,0,0,1,1,0	fffffffe,ffffffff,ffffffff,00000000	6fba1e6c,fe0145d0,5983a27b,00030000
001059	ok	1,0,1,0,0,1,1,0	fffffffe,ffffffff,ffffffff,00000000	e9da2a3a,cf62ba73,6785aac3,80160000
001060	ok	1,0,1,0,0,1,1,0	fffffffe,ffffffff,ffffffff,00000000	e91a115e,1d553718,0190e897,80040000
001061	ok	1,0,1,0,0,1,1,0	fffffffe,ffffffff,ffffffff,00000000	1b04adac,255426f9,0fa915e7,80050000
001062	ok	1,0,1,0,0,1,1,0	fffffffe,ffffffff,ffffffff,00000000	ffffffff,00000000,00000000,00000000
001063	ok	1,0,1,0,0,1,1,0	fffffffe,ffffffff,ffffffff,00000000	00000000,00000001,00000000,00000000
001064	ok	1,0,1,0,0,1,1,0	fffffffe,ffffffff,ffffffff,00000000	ffffffff,ffffffff,00000000,00000000
001065	ok	1,0,1,0,0,1,1,0	fffffffe,ffffffff,ffffffff,00000000	00000000,00000000,00000001,00000000
001066	ok	1,0,1,0,0,1,1,0	fffffffe,ffffffff,ffffffff,00000000	00000001,00000000,00000000,001c0000
001067	ok	1,0,1,0,0,1,1,0	fffffffe,ffffffff,ffffffff,00000000	00000001,00000000,00000000,001c0000
001068	ok	1,0,1,0,0,1,1,0	fffffffe,ffffffff,ffffffff,00000000	10000000,3e250261,204fce5e,00000000
001069	ok	1,0,1,0,0,1,1,0	fffffffe,ffffffff,ffffffff,00000000	0d750612,e682c320,0103ddcf,001a0000
001070	ok	1,0,1,0,0,1,1,0	fffffffe,ffffffff,ffffffff,00000000	0000342c,00000000,00000000,80040000
001071	ok	1,0,1,0,0,1,1,0	fffffffe,ffffffff,ffffffff,00000000	0000000d,00000000,00000000,00010000
001072	ok	1,0,1,0,0,1,1,0	fffffffe,ffffffff,ffffffff,00000000	00000024,00000000,00000000,00010000
001073	ok	1,0,1,0,0,1,1,0	fffffffe,ffffffff,ffffffff,00000000	00bc614e,00000000,00000000,00060000
001074	ok	1,0,1,0,0,1,1,0	fffffffe,ffffffff,ffffffff,00000000	0000000c,00000000,00000000,00040000
001075	ok	1,0,1,0,0,1,1,0	fffffffe,ffffffff,ffffffff,00000000	000004d2,00000000,00000000,80060000
001076	ok	1,0,1,0,0,1,1,0	fffffffe,ffffffff,ffffffff,00000000	0000000c,00000000,00000000,80060000
001077	ok	1,0,1,0,0,1,1,0	fffffffe,ffffffff,ffffffff,00000000	499602d2,00000000,00000000,00040000
001078	ok	1,0,1,0,0,1,1,0	fffffffe,ffffffff,ffffffff,00000000	499602d4,00000000,00000000,80040000
001079	ok	1,0,1,0,0,1,1,0	fffffffe,ffffffff,ffffffff,00000000	075bcd15,00000000,00000000,00050000
001080	ok	1,0,1,0,0,1,1,0	fffffffe,ffffffff,ffffffff,00000000	c56536c8,000029c7,00000000,00000000
001081	ok	1,0,1,0,0,1,1,0	fffffffe,ffffffff,ffffffff,00000000	029f31fd,00000000,00000000,00000000
001082	ok	1,0,1,0,0,1,1,0	6fba1e6c,fe0145d0,5983a27b,00030000	00000000,00000000,00000000,00000000
001083	ok	1,0,1,0,0,1,1,0	6fba1e6c,fe0145d0,5983a27b,00030000	00000000,00000000,00000000,80000000
001084	ok	1,0,1,0,0,1,1,0	6fba1e6c,fe0145d0,5983a27b,00030000	00000001,00000000,00000000,00000000
001085	ok	1,0,1,0,0,1,1,0	6fba1e6c,fe0145d0,5983a27b,00030000	00000001,00000000,00000000,80000000
001086	ok	1,0,1,0,0,1,1,0	6fba1e6c,fe0145d0,5983a27b,00030000	00000002,00000000,00000000,00000000
001087	ok	1,0,1,0,0,1,1,0	6fba1e6c,fe0145d0,5983a27b,00030000	00000002,00000000,00000000,80000000
001088	ok	1,0,1,0,0,1,1,0	6fba1e6c,fe0145d0,5983a27b,00030000	0000000a,00000000,00000000,00000000
001089	ok	1,0,1,0,0,1,1,0	6fba1e6c,fe0145d0,5983a27b,00030000	00000001,00000000,00000000,00010000
001090	ok	1,0,1,0,0,1,1,0	6fba1e6c,fe0145d0,5983a27b,00030000	0000000b,00000000,00000000,00020000
001091	ok	1,0,1,0,0,1,1,0	6fba1e6c,fe0145d0,5983a27b,00030000	0000000a,00000000,00000000,00010000
001092	ok	1,0,1,0,0,1,1,0	6fba1e6c,fe0145d0,5983a27b,00030000	00000064,00000000,00000000,00020000
001093	ok	1,0,1,0,0,1,1,0	6fba1e6c,fe0145d0,5983a27b,00030000	00002710,00000000,00000000,00040000
001094	ok	1,0,1,0,0,1,1,0	6fba1e6c,fe0145d0,5983a27b,00030000	00000005,00000000,00000000,00010000
001095	ok	1,0,1,0,0,1,1,0	6fba1e6c,fe0145d0,5983a27b,00030000	00000019,00000000,00000000,00010000
001096	ok	1,0,1,0,0,1,1,0	6fba1e6c,fe0145d0,5983a27b,00030000	000000e1,00000000,00000000,00020000
001097	ok	1,0,1,0,0,1,1,0	6fba1e6c,fe0145d0,5983a27b,00030000	00000005,00000000,00000000,80010000
001098	ok	1,0,1,0,0,1,1,0	6fba1e6c,fe0145d0,5983a27b,00030000	00000019,00000000,00000000,80010000
001099	ok	-1,0,1,1,1,0,0,0	6fba1e6c,fe0145d0,5983a27b,00030000	ffffffff,ffffffff,ffffffff,00000000
001100	ok	1,0,1,0,0,1,1,0	6fba1e6c,fe0145d0,5983a27b,00030000	ffffffff,ffffffff,ffffffff,80000000
001101	ok	1,0,1,0,0,1,1,0	6fba1e6c,fe0145d0,5983a27b,00030000	00000001,00000000,00000000,001c0000
001102	ok	1,0,1,0,0,1,1,0	6fba1e6c,fe0145d0,5983a27b,00030000	00000001,00000000,00000000,801c0000
001103	ok	1,0,1,0,0,1,1,0	6fba1e6c,fe0145d0,5983a27b,00030000	038e38e3,593f628d,b3827a7d,001c0000
001104	ok	-1,0,1,1,1,0,0,0	6fba1e6c,fe0145d0,5983a27b,00030000	fffffffe,ffffffff,ffffffff,00000000
001105	ok	0,1,0,0,1,0,1,1	6fba1e6c,fe0145d0,5983a27b,00030000	6fba1e6c,fe0145d0,5983a27b,00030000
001106	ok	1,0,1,0,0,1,1,0	6fba1e6c,fe0145d0,5983a27b,00030000	e9da2a3a,cf62ba73,6785aac3,80160000
001107	ok	1,0,1,0,0,1,1,0	6fba1e6c,fe0145d0,5983a27b,00030000	e91a115e,1d553718,0190e897,80040000
001108	ok	1,0,1,0,0,1,1,0	6fba1e6c,fe0145d0,5983a27b,00030000	1b04adac,255426f9,0fa915e7,80050000
001109	ok	1,0,1,0,0,1,1,0	6fba1e6c,fe0145d0,5983a27b,00030000	ffffffff,00000000,00000000,00000000
001110	ok	1,0,1,0,0,1,1,0	6fba1e6c,fe0145d0,5983a27b,00030000	00000000,00000001,00000000,00000000
001111	ok	1,0,1,0,0,1,1,0	6fba1e6c,fe0145d0,5983a27b,00030000	ffffffff,ffffffff,00000000,00000000
001112	ok	1,0,1,0,0,1,1,0	6fba1e6c,fe0145d0,5983a27b,00030000	00000000,00000000,00000001,00000000
001113	ok	1,0,1,0,0,1,1,0	6fba1e6c,fe0145d0,5983a27b,00030000	00000001,00000000,00000000,001c0000
001114	ok	1,0,1,0,0,1,1,0	6fba1e6c,fe0145d0,5983a27b,00030000	00000001,00000000,00000000,001c0000
001115	ok	-1,0,1,1,1,0,0,0	6fba1e6c,fe0145d0,5983a27b,00030000	10000000,3e250261,204fce5e,00000000
001116	ok	1,0,1,0,0,1,1,0	6fba1e6c,fe0145d0,5983a27b,00030000	0d750612,e682c320,0103ddcf,001a0000
001117	ok	1,0,1,0,0,1,1,0	6fba1e6c,fe0145d0,5983a27b,00030000	0000342c,00000000,00000000,80040000
001118	ok	1,0,1,0,0,1,1,0	6fba1e6c,fe0145d0,5983a27b,00030000	0000000d,00000000,00000000,00010000
001119	ok	1,0,1,0,0,1,1,0	6fba1e6c,fe0145d0,5983a27b,00030000	00000024,00000000,00000000,00010000
001120	ok	1,0,1,0,0,1,1,0	6fba1e6c,fe0145d0,5983a27b,00030000	00bc614e,00000000,00000000,00060000
001121	ok	1,0,1,0,0,1,1,0	6fba1e6c,fe0145d0,5983a27b,00030000	0000000c,00000000,00000000,00040000
001122	ok	1,0,1,0,0,1,1,0	6fba1e6c,fe0145d0,5983a27b,00030000	000004d2,00000000,00000000,80060000
001123	ok	1,0,1,0,0,1,1,0	6fba1e6c,fe0145d0,5983a27b,00030000	0000000c,00000000,00000000,80060000
001124	ok	1,0,1,0,0,1,1,0	6fba1e6c,fe0145d0,5983a27b,00030000	499602d2,00000000,00000000,00040000
001125	ok	1,0,1,0,0,1,1,0	6fba1e6c,fe0145d0,5983a27b,00030000	499602d4,00000000,00000000,80040000
001126	ok	1,0,1,0,0,1,1,0	6fba1e6c,fe0145d0,5983a27b,00030000	075bcd15,00000000,00000000,00050000
001127	ok	1,0,1,0,0,1,1,0	6fba1e6c,fe0145d0,5983a27b,00030000	c56536c8,000029c7,00000000,00000000
001128	ok	1,0,1,0,0,1,1,0	6fba1e6c,fe0145d0,5983a27b,00030000	029f31fd,00000000,00000000,00000000
001129	ok	-1,0,1,1,1,0,0,0	e9da2a3a,cf62ba73,6785aac3,80160000	00000000,00000000,00000000,00000000
001130	ok	-1,0,1,1,1,0,0,0	e9da2a3a,cf62ba73,6785aac3,80160000	00000000,00000000,00000000,80000000
001131	ok	-1,0,1,1,1,0,0,0	e9da2a3a,cf62ba73,6785aac3,80160000	00000001,00000000,00000000,00000000
001132	ok	-1,0,1,1,1,0,0,0	e9da2a3a,cf62ba73,6785aac3,80160000	00000001,00000000,00000000,80000000
001133	ok	-1,0,1,1,1,0,0,0	e9da2a3a,cf62ba73,6785aac3,80160000	00000002,00000000,00000000,00000000
001134	ok	-1,0,1,1,1,0,0,0	e9da2a3a,cf62ba73,6785aac3,80160000	00000002,00000000,00000000,80000000
001135	ok	-1,0,1,1,1,0,0,0	e9da2a3a,cf62ba73,6785aac3,80160000	0000000a,00000000,00000000,00000000
001136	ok	-1,0,1,1,1,0,0,0	e9da2a3a,cf62ba73,6785aac3,80160000	00000001,00000000,00000000,00010000
001137	ok	-1,0,1,1,1,0,0,0	e9da2a3a,cf62ba73,6785aac3,80160000	0000000b,00000000,00000000,00020000
001138	ok	-1,0,1,1,1,0,0,0	e9da2a3a,cf62ba73,6785aac3,80160000	0000000a,00000000,00000000,00010000
001139	ok	-1,0,1,1,1,0,0,0	e9da2a3a,cf62ba73,6785aac3,80160000	00000064,00000000,00000000,00020000
001140	ok	-1,0,1,1,1,0,0,0	e9da2a3a,cf62ba73,6785aac3,80160000	00002710,00000000,00000000,00040000
001141	ok	-1,0,1,1,1,0,0,0	e9da2a3a,cf62ba73,6785aac3,80160000	00000005,00000000,00000000,00010000
001142	ok	-1,0,1,1,1,0,0,0	e9da2a3a,cf62ba73,6785aac3,80160000	00000019,00000000,00000000,00010000
001143	ok	-1,0,1,1,1,0,0,0	e9da2a3a,cf62ba73,6785aac3,80160000	000000e1,00000000,00000000,00020000
001144	ok	-1,0,1,1,1,0,0,0	e9da2a3a,cf62ba73,6785aac3,80160000	00000005,00000000,00000000,80010000
001145	ok	-1,0,1,1,1,0,0,0	e9da2a3a,cf62ba73,6785aac3,80160000	00000019,00000000,00000000,80010000
001146	ok	-1,0,1,1,1,0,0,0	e9da2a3a,cf62ba73,6785aac3,80160000	ffffffff,ffffffff,ffffffff,00000000
001147	ok	1,0,1,0,0,1,1,0	e9da2a3a,cf62ba73,6785aac3,80160000	ffffffff,ffffffff,ffffffff,80000000
001148	ok	-1,0,1,1,1,0,0,0	e9da2a3a,cf62ba73,6785aac3,80160000	00000001,00000000,00000000,001c0000
001149	ok	-1,0,1,1,1,0,0,0	e9da2a3a,cf62ba73,6785aac3,80160000	00000001,00000000,00000000,801c0000
001150	ok	-1,0,1,1,1,0,0,0	e9da2a3a,cf62ba73,6785aac3,80160000	038e38e3,593f628d,b3827a7d,001c0000
001151	ok	-1,0,1,1,1,0,0,0	e9da2a3a,cf62ba73,6785aac3,80160000	fffffffe,ffffffff,ffffffff,00000000
001152	ok	-1,0,1,1,1,0,0,0	e9da2a3a,cf62ba73,6785aac3,80160000	6fba1e6c,fe0145d0,5983a27b,00030000
001153	ok	0,1,0,0,1,0,1,1	e9da2a3a,cf62ba73,6785aac3,80160000	e9da2a3a,cf62ba73,6785aac3,80160000
001154	ok	1,0,1,0,0,1,1,0	e9da2a3a,cf62ba73,6785aac3,80160000	e91a115e,1d553718,0190e897,80040000
001155	ok	1,0,1,0,0,1,1,0	e9da2a3a,cf62ba73,6785aac3,80160000	1b04adac,255426f9,0fa915e7,80050000
001156	ok	-1,0,1,1,1,0,0,0	e9da2a3a,cf62ba73,6785aac3,80160000	ffffffff,00000000,00000000,00000000
001157	ok	-1,0,1,1,1,0,0,0	e9da2a3a,cf62ba73,6785aac3,80160000	00000000,00000001,00000000,00000000
001158	ok	-1,0,1,1,1,0,0,0	e9da2a3a,cf62ba73,6785aac3,80160000	ffffffff,ffffffff,00000000,00000000
001159	ok	-1,0,1,1,1,0,0,0	e9da2a3a,cf62ba73,6785aac3,80160000	00000000,00000000,00000001,00000000
001160	ok	-1,0,1,1,1,0,0,0	e9da2a3a,cf62ba73,6785aac3,80160000	00000001,00000000,00000000,001c0000
001161	ok	-1,0,1,1,1,0,0,0	e9da2a3a,cf62ba73,6785aac3,80160000	00000001,00000000,00000000,001c0000
001162	ok	-1,0,1,1,1,0,0,0	e9da2a3a,cf62ba73,6785aac3,80160000	10000000,3e250261,204fce5e,00000000
001163	ok	-1,0,1,1,1,0,0,0	e9da2a3a,cf62ba73,6785aac3,80160000	0d750612,e682c320,0103ddcf,001a0000
001164	ok	-1,0,1,1,1,0,0,0	e9da2a3a,cf62ba73,6785aac3,80160000	0000342c,00000000,00000000,80040000
001165	ok	-1,0,1,1,1,0,0,0	e9da2a3a,cf62ba73,6785aac3,80160000	0000000d,00000000,00000000,00010000
001166	ok	-1,0,1,1,1,0,0,0	e9da2a3a,cf62ba73,6785aac3,80160000	00000024,00000000,00000000,00010000
001167	ok	-1,0,1,1,1,0,0,0	e9da2a3a,cf62ba73,6785aac3,80160000	00bc614e,00000000,00000000,00060000
001168	ok	-1,0,1,1,1,0,0,0	e9da2a3a,cf62ba73,6785aac3,80160000	0000000c,00000000,00000000,00040000
001169	ok	-1,0,1,1,1,0,0,0	e9da2a3a,cf62ba73,6785aac3,80160000	000004d2,00000000,00000000,80060000
001170	ok	-1,0,1,1,1,0,0,0	e9da2a3a,cf62ba73,6785aac3,80160000	0000000c,00000000,00000000,80060000
001171	ok	-1,0,1,1,1,0,0,0	e9da2a3a,cf62ba73,6785aac3,80160000	499602d2,00000000,00000000,00040000
001172	ok	-1,0,1,1,1,0,0,0	e9da2a3a,cf62ba73,6785aac3,80160000	499602d4,00000000,00000000,80040000
001173	ok	-1,0,1,1,1,0,0,0	e9da2a3a,cf62ba73,6785aac3,80160000	075bcd15,00000000,00000000,00050000
001174	ok	-1,0,1,1,1,0,0,0	e9da2a3a,cf62ba73,6785aac3,80160000	c56536c8,000029c7,00000000,00000000
001175	ok	-1,0,1,1,1,0,0,0	e9da2a3a,cf62ba73,6785aac3,80160000	029f31fd,00000000,00000000,00000000
001176	ok	-1,0,1,1,1,0,0,0	e91a115e,1d553718,0190e897,80040000	00000000,00000000,00000000,00000000
001177	ok	-1,0,1,1,1,0,0,0	e91a115e,1d553718,0190e897,80040000	00000000,00000000,00000000,80000000
001178	ok	-1,0,1,1,1,0,0,0	e91a115e,1d553718,0190e897,80040000	00000001,00000000,00000000,00000000
001179	ok	-1,0,1,1,1,0,0,0	e91a115e,1d553718,0190e897,80040000	00000001,00000000,00000000,80000000
001180	ok	-1,0,1,1,1,0,0,0	e91a115e,1d553718,0190e897,80040000	00000002,00000000,00000000,00000000
001181	ok	-1,0,1,1,1,0,0,0	e91a115e,1d553718,0190e897,80040000	00000002,00000000,00000000,80000000
001182	ok	-1,0,1,1,1,0,0,0	e91a115e,1d553718,0190e897,80040000	0000000a,00000000,00000000,00000000
001183	ok	-1,0,1,1,1,0,0,0	e91a115e,1d553718,0190e897,80040000	00000001,00000000,00000000,00010000
001184	ok	-1,0,1,1,1,0,0,0	e91a115e,1d553718,0190e897,80040000	0000000b,00000000,00000000,00020000
001185	ok	-1,0,1,1,1,0,0,0	e91a115e,1d553718,0190e897,80040000	0000000a,00000000,00000000,00010000
001186	ok	-1,0,1,1,1,0,0,0	e91a115e,1d553718,0190e897,80040000	00000064,00000000,00000000,00020000
001187	ok	-1,0,1,1,1,0,0,0	e91a115e,1d553718,0190e897,80040000	00002710,00000000,00000000,00040000
001188	ok	-1,0,1,1,1,0,0,0	e91a115e,1d553718,0190e897,80040000	00000005,00000000,00000000,00010000
001189	ok	-1,0,1,1,1,0,0,0	e91a115e,1d553718,0190e897,80040000	00000019,00000000,00000000,00010000
001190	ok	-1,0,1,1,1,0,0,0	e91a115e,1d553718,0190e897,80040000	000000e1,00000000,00000000,00020000
001191	ok	-1,0,1,1,1,0,0,0	e91a115e,1d553718,0190e897,80040000	00000005,00000000,00000000,80010000
001192	ok	-1,0,1,1,1,0,0,0	e91a115e,1d553718,0190e897,80040000	00000019,00000000,00000000,80010000
001193	ok	-1,0,1,1,1,0,0,0	e91a115e,1d553718,0190e897,80040000	ffffffff,ffffffff,ffffffff,00000000
001194	ok	1,0,1,0,0,1,1,0	e91a115e,1d553718,0190e897,80040000	ffffffff,ffffffff,ffffffff,80000000
001195	ok	-1,0,1,1,1,0,0,0	e91a115e,1d553718,0190e897,80040000	00000001,00000000,00000000,001c0000
001196	ok	-1,0,1,1,1,0,0,0	e91a115e,1d553718,0190e897,80040000	00000001,00000000,00000000,801c0000
001197	ok	-1,0,1,1,1,0,0,0	e91a115e,1d553718,0190e897,80040000	038e38e3,593f628d,b3827a7d,001c0000
001198	ok	-1,0,1,1,1,0,0,0	e91a115e,1d553718,0190e897,80040000	fffffffe,ffffffff,ffffffff,00000000
001199	ok	-1,0,1,1,1,0,0,0	e91a115e,1d553718,0190e897,80040000	6fba1e6c,fe0145d0,5983a27b,00030000
001200	ok	-1,0,1,1,1,0,0,0	e91a115e,1d553718,0190e897,80040000	e9da2a3a,cf62ba73,6785aac3,80160000
001201	ok	0,1,0,0,1,0,1,1	e91a115e,1d553718,0190e897,80040000	e91a115e,1d553718,0190e897,80040000
001202	ok	0,1,0,0,1,0,1,1	e91a115e,1d553718,0190e897,80040000	1b04adac,255426f9,0fa915e7,80050000
001203	ok	-1,0,1,1,1,0,0,0	e91a115e,1d553718,0190e897,80040000	ffffffff,00000000,00000000,00000000
001204	ok	-1,0,1,1,1,0,0,0	e91a115e,1d553718,0190e897,80040000	00000000,00000001,00000000,00000000
001205	ok	-1,0,1,1,1,0,0,0	e91a115e,1d553718,0190e897,80040000	ffffffff,ffffffff,00000000,00000000
001206	ok	-1,0,1,1,1,0,0,0	e91a115e,1d553718,0190e897,80040000	00000000,00000000,00000001,00000000
001207	ok	-1,0,1,1,1,0,0,0	e91a115e,1d553718,0190e897,80040000	00000001,00000000,00000000,001c0000
001208	ok	-1,0,1,1,1,0,0,0	e91a115e,1d553718,0190e897,80040000	00000001,00000000,00000000,001c0000
001209	ok	-1,0,1,1,1,0,0,0	e91a115e,1d553718,0190e897,80040000	10000000,3e250261,204fce5e,00000000
001210	ok	-1,0,1,1,1,0,0,0	e91a115e,1d553718,0190e897,80040000	0d750612,e682c320,0103ddcf,001a0000
001211	ok	-1,0,1,1,1,0,0,0	e91a115e,1d553718,0190e897,80040000	0000342c,00000000,00000000,80040000
001212	ok	-1,0,1,1,1,0,0,0	e91a115e,1d553718,0190e897,80040000	0000000d,00000000,00000000,00010000
001213	ok	-1,0,1,1,1,0,0,0	e91a115e,1d553718,0190e897,80040000	00000024,00000000,00000000,00010000
001214	ok	-1,0,1,1,1,0,0,0	e91a115e,1d553718,0190e897,80040000	00bc614e,00000000,00000000,00060000
001215	ok	-1,0,1,1,1,0,0,0	e91a115e,1d553718,0190e897,80040000	0000000c,00000000,00000000,00040000
001216	ok	-1,0,1,1,1,0,0,0	e91a115e,1d553718,0190e897,80040000	000004d2,00000000,00000000,80060000
001217	ok	-1,0,1,1,1,0,0,0	e91a115e,1d553718,0190e897,80040000	0000000c,00000000,00000000,80060000
001218	ok	-1,0,1,1,1,0,0,0	e91a115e,1d553718,0190e897,80040000	499602d2,00000000,00000000,00040000
001219	ok	-1,0,1,1,1,0,0,0	e91a115e,1d553718,0190e897,80040000	499602d4,00000000,00000000,80040000
001220	ok	-1,0,1,1,1,0,0,0	e91a115e,1d553718,0190e897,80040000	075bcd15,00000000,00000000,00050000
001221	ok	-1,0,1,1,1,0,0,0	e91a115e,1d553718,0190e897,80040000	c56536c8,000029c7,00000000,00000000
001222	ok	-1,0,1,1,1,0,0,0	e91a115e,1d553718,0190e897,80040000	029f31fd,00000000,00000000,00000000
001223	ok	-1,0,1,1,1,0,0,0	1b04adac,255426f9,0fa915e7,80050000	00000000,00000000,00000000,00000000
001224	ok	-1,0,1,1,1,0,0,0	1b04adac,255426f9,0fa915e7,80050000	00000000,00000000,00000000,80000000
001225	ok	-1,0,1,1,1,0,0,0	1b04adac,255426f9,0fa915e7,80050000	00000001,00000000,00000000,00000000
001226	ok	-1,0,1,1,1,0,0,0	1b04adac,255426f9,0fa915e7,80050000	00000001,00000000,00000000,80000000
001227	ok	-1,0,1,1,1,0,0,0	1b04adac,255426f9,0fa915e7,80050000	00000002,00000000,00000000,00000000
001228	ok	-1,0,1,1,1,0,0,0	1b04adac,255426f9,0fa915e7,80050000	00000002,00000000,00000000,80000000
001229	ok	-1,0,1,1,1,0,0,0	1b04adac,255426f9,0fa915e7,80050000	0000000a,00000000,00000000,00000000
001230	ok	-1,0,1,1,1,0,0,0	1b04adac,255426f9,0fa915e7,80050000	00000001,00000000,00000000,00010000
001231	ok	-1,0,1,1,1,0,0,0	1b04adac,255426f9,0fa915e7,80050000	0000000b,00000000,00000000,00020000
001232	ok	-1,0,1,1,1,0,0,0	1b04adac,255426f9,0fa915e7,80050000	0000000a,00000000,00000000,00010000
001233	ok	-1,0,1,1,1,0,0,0	1b04adac,255426f9,0fa915e7,80050000	00000064,00000000,00000000,00020000
001234	ok	-1,0,1,1,1,0,0,0	1b04adac,255426f9,0fa915e7,80050000	00002710,00000000,00000000,00040000
001235	ok	-1,0,1,1,1,0,0,0	1b04adac,255426f9,0fa915e7,80050000	00000005,00000000,00000000,00010000
001236	ok	-1,0,1,1,1,0,0,0	1b04adac,255426f9,0fa915e7,80050000	00000019,00000000,00000000,00010000
001237	ok	-1,0,1,1,1,0,0,0	1b04adac,255426f9,0fa915e7,80050000	000000e1,00000000,00000000,00020000
001238	ok	-1,0,1,1,1,0,0,0	1b04adac,255426f9,0fa915e7,80050000	00000005,00000000,00000000,80010000
001239	ok	-1,0,1,1,1,0,0,0	1b04adac,255426f9,0fa915e7,80050000	00000019,00000000,00000000,80010000
001240	ok	-1,0,1,1,1,0,0,0	1b04adac,255426f9,0fa915e7,80050000	ffffffff,ffffffff,ffffffff,00000000
001241	ok	1,0,1,0,0,1,1,0	1b04adac,255426f9,0fa915e7,80050000	ffffffff,ffffffff,ffffffff,80000000
001242	ok	-1,0,1,1,1,0,0,0	1b04adac,255426f9,0fa915e7,80050000	00000001,00000000,00000000,001c0000
001243	ok	-1,0,1,1,1,0,0,0	1b04adac,255426f9,0fa915e7,80050000	00000001,00000000,00000000,801c0000
001244	ok	-1,0,1,1,1,0,0,0	1b04adac,255426f9,0fa915e7,80050000	038e38e3,593f628d,b3827a7d,001c0000
001245	ok	-1,0,1,1,1,0,0,0	1b04adac,255426f9,0fa915e7,80050000	fffffffe,ffffffff,ffffffff,00000000
001246	ok	-1,0,1,1,1,0,0,0	1b04adac,255426f9,0fa915e7,80050000	6fba1e6c,fe0145d0,5983a27b,00030000
001247	ok	-1,0,1,1,1,0,0,0	1b04adac,255426f9,0fa915e7,80050000	e9da2a3a,cf62ba73,6785aac3,80160000
001248	ok	0,1,0,0,1,0,1,1	1b04adac,255426f9,0fa915e7,80050000	e91a115e,1d553718,0190e897,80040000
001249	ok	0,1,0,0,1,0,1,1	1b04adac,255426f9,0fa915e7,80050000	1b04adac,255426f9,0fa915e7,80050000
001250	ok	-1,0,1,1,1,0,0,0	1b04adac,255426f9,0fa915e7,80050000	ffffffff,00000000,00000000,00000000
001251	ok	-1,0,1,1,1,0,0,0	1b04adac,255426f9,0fa915e7,80050000	00000000,00000001,00000000,00000000
001252	ok	-1,0,1,1,1,0,0,0	1b04adac,255426f9,0fa915e7,80050000	ffffffff,ffffffff,00000000,00000000
001253	ok	-1,0,1,1,1,0,0,0	1b04adac,255426f9,0fa915e7,80050000	00000000,00000000,00000001,00000000
001254	ok	-1,0,1,1,1,0,0,0	1b04adac,255426f9,0fa915e7,80050000	00000001,00000000,00000000,001c0000
001255	ok	-1,0,1,1,1,0,0,0	1b04adac,255426f9,0fa915e7,80050000	00000001,00000000,00000000,001c0000
001256	ok	-1,0,1,1,1,0,0,0	1b04adac,255426f9,0fa915e7,80050000	10000000,3e250261,204fce5e,00000000
001257	ok	-1,0,1,1,1,0,0,0	1b04adac,255426f9,0fa915e7,80050000	0d750612,e682c320,0103ddcf,001a0000
001258	ok	-1,0,1,1,1,0,0,0	1b04adac,255426f9,0fa915e7,80050000	0000342c,00000000,00000000,80040000
001259	ok	-1,0,1,1,1,0,0,0	1b04adac,255426f9,0fa915e7,80050000	0000000d,00000000,00000000,00010000
001260	ok	-1,0,1,1,1,0,0,0	1b04adac,255426f9,0fa915e7,80050000	00000024,00000000,00000000,00010000
001261	ok	-1,0,1,1,1,0,0,0	1b04adac,255426f9,0fa915e7,80050000	00bc614e,00000000,00000000,00060000
001262	ok	-1,0,1,1,1,0,0,0	1b04adac,255426f9,0fa915e7,80050000	0000000c,00000000,00000000,00040000
001263	ok	-1,0,1,1,1,0,0,0	1b04adac,255426f9,0fa915e7,80050000	000004d2,00000000,00000000,80060000
001264	ok	-1,0,1,1,1,0,0,0	1b04adac,255426f9,0fa915e7,80050000	0000000c,00000000,00000000,80060000
001265	ok	-1,0,1,1,1,0,0,0	1b04adac,255426f9,0fa915e7,80050000	499602d2,00000000,00000000,00040000
001266	ok	-1,0,1,1,1,0,0,0	1b04adac,255426f9,0fa915e7,80050000	499602d4,00000000,00000000,80040000
001267	ok	-1,0,1,1,1,0,0,0	1b04adac,255426f9,0fa915e7,80050000	075bcd15,00000000,00000000,00050000
001268	ok	-1,0,1,1,1,0,0,0	1b04adac,255426f9,0fa915e7,80050000	c56536c8,000029c7,00000000,00000000
001269	ok	-1,0,1,1,1,0,0,0	1b04adac,255426f9,0fa915e7,80050000	029f31fd,00000000,00000000,00000000
001270	ok	1,0,1,0,0,1,1,0	ffffffff,00000000,00000000,00000000	00000000,00000000,00000000,00000000
001271	ok	1,0,1,0,0,1,1,0	ffffffff,00000000,00000000,00000000	00000000,00000000,00000000,80000000
001272	ok	1,0,1,0,0,1,1,0	ffffffff,00000000,00000000,00000000	00000001,00000000,00000000,00000000
001273	ok	1,0,1,0,0,1,1,0	ffffffff,00000000,00000000,00000000	00000001,00000000,00000000,80000000
001274	ok	1,0,1,0,0,1,1,0	ffffffff,00000000,00000000,00000000	00000002,00000000,00000000,00000000
001275	ok	1,0,1,0,0,1,1,0	ffffffff,00000000,00000000,00000000	00000002,00000000,00000000,80000000
001276	ok	1,0,1,0,0,1,1,0	ffffffff,00000000,00000000,00000000	0000000a,00000000,00000000,00000000
001277	ok	1,0,1,0,0,1,1,0	ffffffff,00000000,00000000,00000000	00000001,00000000,00000000,00010000
